63,62,64,62,63,65,62,62,64,63,62,65,64,63,61,80,62,62,66,63,62,66,63,62,65,65,63,65,80,63,72,70,63,65,65,63,64,65,62,63,80,63,65,66,63,80,66,63,65,66,63,65,65,63,66,65,63,65,80,63,66,63,64,65,63,65,80,64,65,65,63,66,64,63,67,65,64,66,64,68,80,68,69,71,71,80,69,69,70,69,71,70,68,71,70,71,69,70,72,69,71,69,71,71,71,72,73,72,72,73,72,72,71,72,71,71,71,71,72,71,72,72,72,80,80,73,70,75,71,73,71,74,73,69,73,74,72,72,73,73,73,72,75,72,73,71,74,74,72,80,80,72,68,80,74,74,74,73,74,73,
63,64,62,64,65,62,62,65,63,63,64,63,63,64,63,63,64,63,62,63,64,62,64,64,62,65,66,64,65,66,64,66,65,63,63,65,80,64,64,64,64,80,64,63,65,64,63,65,63,64,65,63,64,65,62,64,66,63,65,66,80,66,65,63,66,64,64,66,64,80,66,80,65,66,64,66,65,65,67,66,71,71,69,72,68,70,70,69,71,69,69,71,69,71,71,69,72,70,71,71,70,71,70,70,80,71,71,71,71,72,70,71,72,72,72,71,74,71,72,73,70,73,72,80,80,73,74,72,72,73,73,73,72,74,72,73,74,74,72,74,73,73,80,73,72,72,73,73,73,74,75,80,75,74,72,74,74,73,73,74,
62,64,64,62,63,65,63,62,66,63,62,65,63,63,66,80,63,65,64,63,64,64,63,63,66,64,63,66,80,63,65,64,62,66,63,63,66,64,63,65,80,64,66,64,65,80,65,64,65,63,63,65,64,62,64,63,64,66,80,64,66,62,64,65,62,65,80,63,65,64,63,66,63,66,65,64,67,65,66,68,80,69,70,68,70,80,70,71,68,71,69,69,71,70,70,70,69,71,69,70,73,70,71,71,72,72,70,71,72,71,71,71,72,71,71,70,70,74,69,71,72,75,72,80,80,73,72,73,74,71,72,73,72,70,73,72,72,73,73,73,72,74,73,72,73,73,72,73,73,80,80,72,69,80,73,72,72,73,72,72,
66,62,64,64,63,62,61,80,62,63,64,62,63,65,62,65,66,62,64,64,62,63,64,62,63,65,63,63,65,64,63,64,65,62,65,65,80,66,64,63,66,80,63,66,65,63,66,63,63,66,64,63,65,64,64,65,63,63,65,64,80,64,64,65,63,65,65,63,65,80,63,80,64,64,66,64,66,65,64,66,71,69,70,69,70,70,70,69,70,69,69,70,70,71,70,70,70,70,71,69,71,70,71,70,80,70,71,71,72,70,70,71,71,71,70,71,72,71,73,71,72,72,72,80,80,73,72,73,72,72,73,73,72,72,73,75,72,73,71,73,73,72,80,73,72,72,72,72,72,73,73,80,73,74,72,74,73,73,73,73,
62,65,65,63,66,64,63,65,63,63,64,64,63,63,65,80,62,65,64,64,65,63,63,66,64,63,64,64,80,65,63,63,65,64,63,64,65,62,65,66,80,65,66,63,65,80,62,64,65,63,66,63,63,66,63,64,65,63,80,65,63,65,63,63,66,62,80,65,63,64,65,64,66,65,63,66,64,65,68,65,80,69,68,69,71,80,71,69,69,69,68,70,69,70,71,70,70,69,70,72,70,71,71,70,71,70,72,72,71,73,70,70,72,70,70,70,72,71,70,71,71,73,72,80,80,72,72,73,71,70,71,73,71,69,71,72,74,72,73,71,72,72,72,73,73,71,72,75,73,80,80,72,68,80,73,73,73,73,74,72,
65,62,63,64,64,64,63,62,63,65,62,63,63,63,63,64,64,62,64,64,63,64,64,61,64,65,63,65,64,63,64,64,62,65,64,63,80,65,63,66,63,80,64,63,63,65,65,62,64,63,63,65,63,64,64,63,64,66,63,63,80,62,64,64,63,65,66,63,66,80,64,80,63,66,65,63,66,66,65,68,68,70,70,68,71,70,69,71,68,70,70,68,72,68,70,71,70,70,71,71,72,70,71,72,80,72,71,70,71,71,72,70,70,71,72,72,71,72,71,73,71,72,73,80,80,73,71,73,72,73,72,71,73,72,71,72,71,72,72,72,72,71,80,71,72,72,73,75,74,74,72,80,73,72,75,73,73,73,72,73,
65,63,62,62,64,63,63,66,62,62,65,63,63,65,64,80,65,64,63,65,64,62,64,64,63,63,66,63,80,65,62,64,64,65,64,63,63,65,63,62,80,63,63,67,64,80,66,64,63,65,64,63,64,63,63,64,63,63,80,63,65,65,62,64,64,63,80,64,63,64,63,64,65,63,64,65,64,66,65,64,80,68,69,68,68,80,69,69,71,68,70,70,67,70,69,70,71,68,70,71,71,73,70,71,70,70,71,70,71,71,71,71,71,71,71,71,72,71,72,72,71,73,80,80,80,72,71,70,72,71,71,72,71,69,71,72,70,73,71,72,71,71,73,70,72,71,71,71,71,80,80,73,66,80,72,72,72,73,72,72,
63,64,65,63,63,73,61,62,63,64,62,62,65,62,63,66,63,64,62,62,65,62,62,65,64,63,66,64,62,64,63,64,63,64,62,63,80,63,64,67,62,80,63,63,64,65,64,66,65,63,66,62,63,66,63,63,65,63,64,65,80,64,65,64,65,64,63,66,64,80,66,80,63,65,63,65,65,63,66,65,68,70,68,69,72,67,70,70,69,70,70,70,70,70,70,71,69,71,70,71,71,71,71,70,80,70,72,73,71,73,71,71,71,71,72,70,71,73,70,72,72,71,72,80,80,72,71,72,72,72,71,72,71,73,71,72,73,72,73,71,72,72,80,72,71,73,72,72,73,73,73,80,72,72,72,72,72,73,72,72,
65,63,63,65,64,63,64,63,63,64,62,62,64,62,62,80,64,63,64,65,62,63,65,62,64,66,63,66,80,63,64,65,62,63,64,63,65,64,63,64,80,64,63,65,63,80,65,63,64,65,62,64,66,63,65,64,63,65,80,63,66,64,63,65,63,64,80,63,65,64,63,66,64,63,68,64,66,66,65,68,80,68,70,68,70,80,68,71,68,69,71,68,70,70,69,73,69,70,71,69,71,71,69,72,69,74,72,71,71,70,71,70,70,71,70,71,70,71,71,70,71,71,71,80,80,71,72,75,70,71,71,71,73,68,72,71,72,72,73,72,71,72,72,72,71,73,72,71,73,80,80,73,69,80,72,72,74,71,71,74,
63,64,64,62,65,62,61,64,64,62,64,63,62,64,63,62,63,64,63,64,63,63,63,64,64,63,65,64,64,65,63,63,65,62,64,65,80,63,64,63,65,80,63,64,64,63,63,64,64,64,65,65,64,65,62,64,65,63,65,65,80,65,64,63,65,63,64,65,62,80,65,80,66,64,63,66,62,65,67,64,69,70,68,70,69,70,70,69,71,68,70,70,69,70,71,70,72,70,71,71,70,71,71,70,80,71,72,71,73,72,71,72,71,71,71,71,72,71,72,71,70,71,71,80,80,72,73,71,73,71,72,72,73,73,72,71,72,72,70,72,74,71,80,72,73,73,72,71,73,73,73,80,74,73,72,73,72,73,72,73,
69,66,64,64,67,62,64,63,63,65,62,63,64,62,63,80,62,64,64,64,63,69,63,63,63,63,63,65,80,62,66,64,62,64,63,63,65,63,62,65,80,63,66,63,63,80,64,63,66,64,65,64,63,64,64,63,65,64,80,65,64,63,64,65,64,65,80,63,65,64,64,65,62,64,65,63,65,64,64,66,80,69,69,68,70,80,70,70,66,70,69,69,70,69,70,71,69,70,70,71,71,69,70,70,70,72,69,71,70,71,71,69,72,70,71,71,70,70,70,73,71,71,72,80,80,71,70,71,71,72,71,71,71,70,72,71,72,71,72,72,73,71,71,72,72,72,72,72,71,80,80,72,70,80,72,72,71,72,72,72,
70,65,63,69,62,62,62,63,62,62,64,63,62,63,63,63,65,62,62,65,65,66,65,61,63,64,63,63,65,64,62,64,65,62,63,64,80,64,65,62,64,80,63,65,66,63,65,62,62,66,64,62,66,63,64,66,63,64,66,63,80,64,63,66,64,63,65,64,64,80,63,80,64,63,65,63,63,66,63,66,69,68,70,69,69,70,69,70,69,68,70,71,70,71,68,71,72,69,72,70,71,70,70,71,80,72,70,69,72,71,71,71,71,72,72,73,71,72,72,71,72,71,71,80,80,73,70,73,73,72,73,71,72,72,73,70,72,72,72,73,72,72,80,75,74,76,72,74,73,73,72,80,72,73,71,73,74,73,73,74,
63,62,66,64,63,65,63,62,65,62,62,64,64,62,64,80,62,64,65,62,64,65,62,64,64,62,64,65,80,65,63,63,65,65,68,64,64,62,63,64,80,64,65,63,65,80,62,64,65,62,65,65,63,66,63,63,65,63,80,66,63,65,66,64,65,64,80,66,63,66,66,63,64,64,63,65,64,64,67,64,80,69,70,69,69,80,70,68,68,70,70,70,69,69,70,67,69,69,70,71,69,71,70,70,72,70,70,70,70,71,72,71,70,70,73,70,71,70,71,72,70,71,71,80,80,69,72,72,71,70,72,70,72,70,72,71,72,72,74,72,71,72,70,71,72,72,72,72,72,80,80,74,69,80,71,71,73,71,71,72,
