TIME,MACHINENAME,RECEIPE,ID,NG_X,NG_Y,NG_STATUS
0,0,2441
0,1,2549
0,2,2360
0,3,2359
0,4,2464
0,5,2433
0,6,2441
0,7,2480
0,8,2448
0,9,2532
0,10,2566
0,11,2549
0,12,2620
0,13,2544
0,14,2650
0,15,2640
0,16,2528
0,17,2784
0,18,2709
0,19,2650
0,20,2690
0,21,2668
0,22,2609
0,23,2724
0,24,2762
0,25,2637
0,26,2629
0,27,2925
0,28,2752
0,29,2746
0,30,2907
0,31,2916
0,32,2788
0,33,2836
0,34,2956
0,35,2980
0,36,2890
0,37,3155
0,38,2835
0,39,2903
0,40,3175
0,41,3057
0,42,3081
0,43,3027
0,44,3182
0,45,3338
0,46,2749
0,47,3228
0,48,3356
0,49,3276
0,50,3149
0,51,3039
0,52,3010
0,53,2831
0,54,3045
0,55,2952
0,56,3025
0,57,3027
0,58,3116
0,59,2942
0,60,2921
0,61,2830
0,62,2966
0,63,3040
0,64,2835
0,65,2877
0,66,2815
0,67,2862
0,68,2755
0,69,2634
0,70,2756
0,71,2773
0,72,2752
0,73,2726
0,74,2680
0,75,2780
0,76,2850
0,77,2593
0,78,2694
0,79,2636
1,0,2360
1,1,2324
1,2,2542
1,3,2587
1,4,2475
1,5,2553
1,6,2497
1,7,2638
1,8,2617
1,9,2626
1,10,2647
1,11,2613
1,12,2791
1,13,2604
1,14,2549
1,15,2606
1,16,2690
1,17,2677
1,18,2835
1,19,2671
1,20,2690
1,21,2766
1,22,2724
1,23,2930
1,24,2841
1,25,2852
1,26,2586
1,27,2746
1,28,3011
1,29,3212
1,30,2863
1,31,2875
1,32,3308
1,33,2915
1,34,3008
1,35,2993
1,36,3257
1,37,2969
1,38,3038
1,39,3041
1,40,3124
1,41,3302
1,42,3215
1,43,3345
1,44,3230
1,45,3351
1,46,3267
1,47,3292
1,48,3225
1,49,3218
1,50,3291
1,51,3179
1,52,3133
1,53,2994
1,54,3163
1,55,3057
1,56,3157
1,57,3094
1,58,3115
1,59,2921
1,60,3108
1,61,3045
1,62,2889
1,63,2817
1,64,2992
1,65,2987
1,66,2756
1,67,2789
1,68,2884
1,69,2804
1,70,2733
1,71,2810
1,72,2769
1,73,2791
1,74,2684
1,75,2703
1,76,2841
1,77,2792
1,78,2540
1,79,2656
2,0,2349
2,1,2374
2,2,2403
2,3,2393
2,4,2418
2,5,2480
2,6,2358
2,7,2471
2,8,2529
2,9,2583
2,10,2362
2,11,2465
2,12,2600
2,13,2633
2,14,2638
2,15,2573
2,16,2555
2,17,2646
2,18,2840
2,19,2895
2,20,2713
2,21,2731
2,22,2790
2,23,3004
2,24,2757
2,25,2852
2,26,2953
2,27,2873
2,28,2988
2,29,3043
2,30,2904
2,31,2912
2,32,2927
2,33,2996
2,34,2896
2,35,2925
2,36,2968
2,37,3152
2,38,2967
2,39,3039
2,40,2950
2,41,3008
2,42,3138
2,43,3066
2,44,3220
2,45,3216
2,46,3190
2,47,3251
2,48,3319
2,49,3247
2,50,3021
2,51,2962
2,52,3115
2,53,3054
2,54,3268
2,55,3253
2,56,3101
2,57,3053
2,58,3030
2,59,2929
2,60,3095
2,61,3019
2,62,2955
2,63,2879
2,64,2811
2,65,2740
2,66,2860
2,67,2747
2,68,2863
2,69,2717
2,70,2834
2,71,2740
2,72,2700
2,73,2714
2,74,2730
2,75,2813
2,76,2731
2,77,2626
2,78,2577
2,79,2704
3,0,2374
3,1,2400
3,2,2593
3,3,2610
3,4,2565
3,5,2534
3,6,2716
3,7,2788
3,8,2721
3,9,2672
3,10,2670
3,11,2834
3,12,2585
3,13,2563
3,14,2618
3,15,2751
3,16,2652
3,17,2635
3,18,2599
3,19,2565
3,20,2724
3,21,3032
3,22,2818
3,23,2947
3,24,2773
3,25,2805
3,26,2759
3,27,2795
3,28,2635
3,29,2603
3,30,2849
3,31,2749
3,32,3064
3,33,2940
3,34,3014
3,35,2927
3,36,2953
3,37,3248
3,38,2970
3,39,3030
3,40,3097
3,41,3228
3,42,3037
3,43,3108
3,44,3290
3,45,3254
3,46,3058
3,47,3179
3,48,3216
3,49,3016
3,50,3208
3,51,3139
3,52,3151
3,53,3217
3,54,2853
3,55,2870
3,56,3077
3,57,3038
3,58,3116
3,59,2919
3,60,2914
3,61,2820
3,62,2994
3,63,3061
3,64,3003
3,65,2881
3,66,2763
3,67,2757
3,68,2901
3,69,2841
3,70,2825
3,71,2825
3,72,2948
3,73,2768
3,74,2743
3,75,2720
3,76,2803
3,77,2748
3,78,2731
3,79,2599
4,0,2424
4,1,2457
4,2,2399
4,3,2417
4,4,2518
4,5,2498
4,6,2470
4,7,2616
4,8,2517
4,9,2548
4,10,2655
4,11,2699
4,12,2809
4,13,2856
4,14,2868
4,15,2870
4,16,2938
4,17,2813
4,18,2844
4,19,2921
4,20,2902
4,21,2880
4,22,2948
4,23,2868
4,24,2885
4,25,3025
4,26,2918
4,27,3188
4,28,2845
4,29,3030
4,30,3337
4,31,3378
4,32,2961
4,33,2999
4,34,2998
4,35,3175
4,36,2961
4,37,3069
4,38,2818
4,39,3066
4,40,3063
4,41,3186
4,42,2960
4,43,3148
4,44,3265
4,45,3170
4,46,3112
4,47,3189
4,48,3212
4,49,3132
4,50,3411
4,51,3251
4,52,3132
4,53,3051
4,54,3073
4,55,3015
4,56,3169
4,57,3099
4,58,2891
4,59,2836
4,60,3330
4,61,3112
4,62,2941
4,63,2930
4,64,2864
4,65,2808
4,66,2899
4,67,2985
4,68,2787
4,69,2834
4,70,2803
4,71,2779
4,72,2792
4,73,2559
4,74,2860
4,75,2729
4,76,2735
4,77,2811
4,78,2737
4,79,2812
5,0,2320
5,1,2385
5,2,2471
