4,46,195,31754
4,47,197,31697
4,48,196,31486
4,49,199,31286
4,50,199,31361
4,51,199,31908
4,52,201,32198
4,53,203,31538
4,54,203,31403
4,55,204,31965
4,56,205,32373
4,57,206,32093
4,58,207,32208
4,59,209,32647
4,60,209,32682
4,61,213,32862
4,62,208,33575
4,63,214,33222
4,64,218,31974
4,65,218,31676
4,66,217,33350
4,67,221,33415
4,68,222,33588
4,69,231,34034
4,70,223,33860
4,71,226,34183
4,72,228,34742
4,73,237,35589
4,74,239,36116
4,75,242,36872
4,76,252,37016
4,77,249,37297
4,78,253,37319
4,79,253,37418
5,0,253,38193
5,1,253,38711
5,2,253,38630
5,3,253,38148
5,4,253,38235
5,5,251,38184
5,6,250,37017
5,7,243,36944
5,8,241,36639
5,9,237,36436
5,10,234,36128
5,11,229,35729
5,12,226,35662
5,13,224,34959
5,14,220,34308
5,15,217,33682
5,16,215,34210
5,17,214,34148
5,18,212,33720
5,19,209,33469
5,20,208,32983
5,21,207,32963
5,22,204,32262
5,23,204,32260
5,24,202,32038
5,25,202,31495
5,26,201,31744
5,27,201,31382
5,28,198,32236
5,29,198,32052
5,30,197,30973
5,31,196,30894
5,32,197,30912
5,33,194,30932
5,34,196,30408
5,35,194,31307
5,36,194,30410
5,37,194,30801
5,38,194,30709
5,39,193,30887
5,40,195,30606
5,41,194,31042
5,42,194,31774
5,43,195,32048
5,44,194,31614
5,45,196,31834
5,46,196,31798
5,47,197,31592
5,48,196,32012
5,49,197,32251
5,50,199,32117
5,51,198,31729
5,52,200,31883
5,53,202,32087
5,54,202,31985
5,55,204,31864
5,56,204,32452
5,57,205,32743
5,58,205,32366
5,59,207,32297
5,60,207,32641
5,61,207,33265
5,62,212,32928
5,63,208,32675
5,64,213,33099
5,65,218,33799
5,66,221,33127
5,67,222,33022
5,68,226,33231
5,69,228,33490
5,70,229,33168
5,71,236,34214
5,72,232,34512
5,73,242,35319
5,74,243,34635
5,75,245,35845
5,76,250,36755
5,77,249,36819
5,78,253,36904
5,79,252,37219
6,0,253,38036
6,1,253,38082
6,2,253,38402
6,3,253,37958
6,4,253,37335
6,5,251,37170
6,6,246,36945
6,7,243,37049
6,8,240,36825
6,9,234,36599
6,10,231,34996
6,11,229,35005
6,12,226,35073
6,13,222,34711
6,14,220,33806
6,15,217,33290
6,16,214,34118
6,17,213,34082
6,18,212,43583
6,19,210,42920
6,20,208,32386
6,21,206,32506
6,22,203,32125
6,23,201,31655
6,24,202,32653
6,25,200,32794
6,26,200,31332
6,27,198,30965
6,28,198,36017
6,29,197,35627
6,30,197,31055
6,31,196,30978
6,32,195,31691
6,33,195,31484
6,34,195,30497
6,35,192,30553
6,36,193,30585
6,37,194,30782
6,38,194,31161
6,39,193,30534
6,40,194,32266
6,41,194,32255
6,42,195,32250
6,43,193,32395
6,44,194,32391
6,45,194,32577
6,46,194,32272
6,47,195,33083
6,48,196,32783
6,49,198,32683
6,50,197,33222
6,51,197,33250
6,52,198,31976
6,53,199,32223
6,54,201,33056
6,55,201,33302
6,56,202,33263
6,57,203,33409
6,58,205,33632
6,59,206,33960
6,60,208,33895
6,61,210,34289
6,62,212,33928
6,63,214,33605
6,64,215,34123
6,65,218,34108
6,66,220,34211
6,67,224,34211
6,68,227,33398
6,69,230,33950
6,70,233,35391
6,71,237,35889
6,72,242,35517
6,73,245,36284
6,74,250,36135
6,75,252,37162
6,76,253,36059
6,77,253,36492
6,78,253,37139
6,79,253,37396
7,0,253,38257
7,1,253,38095
7,2,253,38309
7,3,253,38447
7,4,251,37923
7,5,245,36425
7,6,244,35826
7,7,242,35405
7,8,237,36140
7,9,234,36057
7,10,230,34445
7,11,227,34580
7,12,224,35281
7,13,222,35094
7,14,218,33884
7,15,216,33946
7,16,213,33162
7,17,212,33161
7,18,209,43631
7,19,207,43037
7,20,206,32766
7,21,204,32278
7,22,203,31355
7,23,202,31128
7,24,199,32012
7,25,200,31716
7,26,199,31968
7,27,197,31771
7,28,197,35415
7,29,196,35148
7,30,196,31191
7,31,195,30877
7,32,195,31365
7,33,195,31347
7,34,195,31063
7,35,194,30273
7,36,193,30624
7,37,194,30658
7,38,193,31112
7,39,193,30686
7,40,192,31420
7,41,192,31551
7,42,193,32046
7,43,193,32876
7,44,193,32520
7,45,194,33292
7,46,193,33190
7,47,195,33131
7,48,195,32795
7,49,196,32797
7,50,196,32193
7,51,196,32100
7,52,198,32415
7,53,198,32438
7,54,200,33290
7,55,202,33800
7,56,203,33453
7,57,204,33771
7,58,204,33913
7,59,205,33789
7,60,205,33794
7,61,208,33859
7,62,210,34187
7,63,213,34153
7,64,214,34198
7,65,217,33592
7,66,220,33947
7,67,223,34603
7,68,226,34829
7,69,228,34992
7,70,231,35735
7,71,237,35869
7,72,238,35967
7,73,245,37039
7,74,247,36661
7,75,251,37723
7,76,253,36983
7,77,253,36823
7,78,253,38373
7,79,253,37288
8,0,253,38217
8,1,253,38488
8,2,253,38823
8,3,253,38868
8,4,252,38753
8,5,249,38062
8,6,244,37341
8,7,240,37120
8,8,236,36544
8,9,232,36208
8,10,229,36231
8,11,227,35257
8,12,224,35259
8,13,222,35339
8,14,218,33993
8,15,216,33522
8,16,212,34171
8,17,211,34147
8,18,209,33312
8,19,206,33266
8,20,204,33175
8,21,204,32932
8,22,202,32176
8,23,201,32020
8,24,200,31633
8,25,199,31701
8,26,198,31229
8,27,197,31337
8,28,197,31460
8,29,195,31562
8,30,195,30309
8,31,193,30376
8,32,194,31472
8,33,193,31380
8,34,192,29716
8,35,193,30339
8,36,193,30930
8,37,193,30880
8,38,192,29886
8,39,191,29806
8,40,191,30826
8,41,191,31173
8,42,192,32307
8,43,192,32538
8,44,194,32834
8,45,193,32768
8,46,194,31951
8,47,194,32231
8,48,195,31979
8,49,193,32054
8,50,196,31764
8,51,196,31593
8,52,197,31903
8,53,199,32198
8,54,199,33388
8,55,200,33667
8,56,202,33226
8,57,202,33042
8,58,204,33123
8,59,205,33465
8,60,208,33899
8,61,209,33347
8,62,211,33803
8,63,211,33810
8,64,213,34861
8,65,217,34689
8,66,218,33752
8,67,222,34041
8,68,225,33615
8,69,229,35013
8,70,231,35232
8,71,234,36163
8,72,238,35524
8,73,242,36171
8,74,247,37392
8,75,250,38478
8,76,253,38460
8,77,253,38197
8,78,253,38240
8,79,253,37699
9,0,253,39016
9,1,253,38582
9,2,253,38335
9,3,252,39210
9,4,250,38470
9,5,248,37967
9,6,242,36825
9,7,238,37080
9,8,235,37571
9,9,232,36963
9,10,228,35142
9,11,226,34746
9,12,222,35154
9,13,217,35889
9,14,214,34586
9,15,214,34664
9,16,213,34027
9,17,209,34086
9,18,207,32346
9,19,207,32055
9,20,206,32836
9,21,203,32687
9,22,202,31345
9,23,201,31493
9,24,199,31361
9,25,197,32043
9,26,197,31486
9,27,197,31258
9,28,196,31411
9,29,195,31115
9,30,193,30893
9,31,193,30406
9,32,193,31409
9,33,192,30863
9,34,192,29897
9,35,192,29903
9,36,192,31467
9,37,192,31026
9,38,191,30400
9,39,190,30471
9,40,193,30596
9,41,192,30350
9,42,192,30350
9,43,193,30959
9,44,193,31356
9,45,193,31613
9,46,193,32620
9,47,195,32879
9,48,193,31526
9,49,195,32132
9,50,195,31621
9,51,197,32389
9,52,198,32329
9,53,197,32587
9,54,199,33027
9,55,199,33742
9,56,200,33460
9,57,203,33286
9,58,203,33652
9,59,203,33369
9,60,208,33616
9,61,207,34146
9,62,210,33545
9,63,212,33973
9,64,213,34534
9,65,216,34212
9,66,217,34429
9,67,223,34656
9,68,225,34993
9,69,225,34967
9,70,232,36184
9,71,234,36784
9,72,238,36658
9,73,242,37440
9,74,245,37515
9,75,250,38303
9,76,253,39378
9,77,253,38643
9,78,253,38965
9,79,253,38476
10,0,253,38744
10,1,253,39420
10,2,253,38707
10,3,251,38638
10,4,248,37570
10,5,245,37071
10,6,241,37274
10,7,237,36905
10,8,233,36935
10,9,229,36204
10,10,227,35383
10,11,225,35238
10,12,221,36014
10,13,217,35494
10,14,214,34456
10,15,214,34687
10,16,211,34791
10,17,208,33971
10,18,207,33155
10,19,204,32829
10,20,203,32957
10,21,201,33089
10,22,201,32204
10,23,202,31921
10,24,199,32044
10,25,197,32059
10,26,195,31734
10,27,196,31130
10,28,195,31669
10,29,194,31569
10,30,192,30603
10,31,193,30375
10,32,194,31083
10,33,191,30809
10,34,192,29539
10,35,191,29774
10,36,191,30584
10,37,190,30893
10,38,191,30056
10,39,191,30274
10,40,191,30956
10,41,191,31411
10,42,192,30682
10,43,191,30835
10,44,193,31771
10,45,192,32137
10,46,193,32411
10,47,193,32924
10,48,194,32439
10,49,194,32451
10,50,195,32380
10,51,196,32437
10,52,197,32459
10,53,197,32739
10,54,198,32984
10,55,199,33425
10,56,200,34148
10,57,202,34093
10,58,202,33486
10,59,203,33328
10,60,205,33782
10,61,207,33891
10,62,208,34455
10,63,211,34985
10,64,214,34891
10,65,216,35755
10,66,218,35128
10,67,219,35624
10,68,223,35701
10,69,227,35992
10,70,230,35856
10,71,233,36685
10,72,237,37112
10,73,241,38101
10,74,247,39096
10,75,249,40176
10,76,253,39549
10,77,253,39316
10,78,253,40373
10,79,253,40382
11,0,253,39744
11,1,253,39765
11,2,253,38986
11,3,248,38511
11,4,248,38702
11,5,243,38107
11,6,240,37133
11,7,235,36952
11,8,231,36605
11,9,228,36511
11,10,227,35783
11,11,222,35779
11,12,221,35512
11,13,217,35434
11,14,214,34700
11,15,212,34764
11,16,209,34397
11,17,209,34219
11,18,205,33641
11,19,205,33443
11,20,204,33462
11,21,202,33164
11,22,200,32259
11,23,200,31585
11,24,197,31814
11,25,198,31765
11,26,197,30653
11,27,196,30940
11,28,194,31292
11,29,193,30824
11,30,194,30569
11,31,192,30673
11,32,194,30399
11,33,192,30498
11,34,192,30352
11,35,192,30750
11,36,191,30551
11,37,192,31007
11,38,191,29710
11,39,192,29791
11,40,190,30472
11,41,191,30692
11,42,191,30650
11,43,192,30821
11,44,192,32415
11,45,192,32600
11,46,192,31117
11,47,194,31248
11,48,192,32001
11,49,194,32058
11,50,195,32980
11,51,195,32746
11,52,196,32389
11,53,197,32610
11,54,197,32480
11,55,197,32445
11,56,199,33709
11,57,201,34214
11,58,203,33672
11,59,204,34126
11,60,206,34629
11,61,206,34598
11,62,210,35091
11,63,211,35151
11,64,213,34474
11,65,216,34942
11,66,218,35646
11,67,221,35771
11,68,222,35220
11,69,226,34238
11,70,231,35108
11,71,233,35480
11,72,238,37450
11,73,238,38156
11,74,245,38426
11,75,249,39329
11,76,253,39928
11,77,253,40523
11,78,253,40304
11,79,253,39741
12,0,253,36285
12,1,253,36421
12,2,253,36728
12,3,250,37123
12,4,245,36458
12,5,241,35901
12,6,239,35449
12,7,236,35194
12,8,231,33937
12,9,228,33626
12,10,225,34607
12,11,223,34336
12,12,219,33449
12,13,216,33250
12,14,215,33064
12,15,212,33134
12,16,211,33087
12,17,209,32628
12,18,206,32288
12,19,204,32041
12,20,203,31857
12,21,201,31625
12,22,200,32261
12,23,199,31742
12,24,199,31176
12,25,197,31199
12,26,196,31028
12,27,195,30283
12,28,0,78
12,29,0,61
12,30,193,30881
12,31,192,30634
12,32,192,30253
12,33,192,29898
12,34,192,30156
12,35,191,29924
12,36,191,29790
12,37,190,29579
12,38,190,29673
12,39,190,29728
12,40,190,29052
12,41,190,29587
12,42,191,29755
12,43,191,30201
12,44,191,30686
12,45,193,31067
12,46,191,31978
12,47,193,31659
12,48,191,31320
12,49,193,32222
12,50,191,32198
12,51,196,31998
12,52,192,31389
12,53,196,31865
12,54,195,31851
12,55,199,32111
12,56,194,32497
12,57,194,32384
12,58,199,32798
12,59,195,31961
12,60,195,32880
12,61,195,32888
12,62,199,32718
12,63,202,32832
12,64,203,33221
12,65,209,33338
12,66,201,32837
12,67,207,32670
12,68,198,32351
12,69,211,33449
12,70,210,33600
12,71,218,33584
12,72,217,33982
12,73,221,35233
12,74,227,36561
12,75,229,36757
12,76,237,37398
12,77,235,37076
12,78,241,37624
12,79,241,37211
13,0,253,37284
13,1,253,37493
13,2,252,37091
13,3,250,36744
13,4,248,36541
13,5,243,36028
13,6,237,35982
13,7,233,35163
13,8,230,35636
13,9,227,35350
13,10,225,33521
13,11,222,33418
13,12,218,33499
13,13,217,33481
13,14,214,32982
13,15,211,32720
13,16,208,32278
13,17,207,32055
13,18,206,32483
13,19,203,32041
13,20,203,31838
13,21,201,31579
13,22,200,31238
13,23,199,30514
13,24,197,31128
13,25,198,31509
13,26,195,30654
13,27,194,30698
13,28,0,29
13,29,0,22
13,30,193,30096
13,31,193,29918
13,32,191,29798
13,33,191,29562
13,34,190,29801
13,35,190,30338
13,36,191,29604
13,37,191,29354
13,38,191,29350
13,39,191,29702
13,40,191,29881
13,41,189,30152
13,42,190,30547
13,43,190,30636
13,44,191,30546
13,45,190,30858
13,46,192,31811
13,47,192,32047
13,48,192,31480
13,49,193,31785
13,50,195,31922
13,51,194,32146
13,52,194,31244
13,53,196,31078
13,54,195,31698
13,55,196,31975
13,56,198,32223
13,57,193,32361
13,58,199,32832
13,59,195,32354
13,60,202,32893
13,61,190,32460
13,62,202,32796
13,63,200,32734
13,64,202,33200
13,65,200,33466
13,66,203,32876
13,67,208,33426
13,68,208,32404
13,69,211,33175
13,70,207,34064
13,71,213,34540
13,72,216,34192
13,73,215,35516
13,74,226,36482
13,75,232,36945
13,76,237,38121
13,77,237,38608
13,78,245,37833
13,79,240,37759
14,0,252,37841
14,1,253,37762
14,2,253,37407
14,3,247,36895
14,4,244,37152
14,5,240,36936
14,6,238,35798
14,7,233,34961
14,8,230,35667
14,9,227,35379
14,10,224,33521
14,11,221,33679
14,12,218,33314
14,13,216,32784
14,14,212,33483
14,15,211,33368
14,16,209,31428
14,17,205,31109
14,18,206,33160
14,19,204,32467
14,20,0,207
14,21,0,50
14,22,199,31462
14,23,199,31523
14,24,197,31355
14,25,196,30814
14,26,194,30594
14,27,194,30074
14,28,0,36
14,29,0,6
14,30,192,29987
14,31,192,30009
14,32,192,29978
14,33,191,30320
14,34,191,29816
14,35,190,29937
14,36,190,29721
14,37,190,29330
14,38,190,29165
14,39,190,29201
14,40,190,29492
14,41,191,29720
14,42,191,30483
14,43,190,31168
14,44,190,30858
14,45,191,30584
14,46,190,31230
14,47,192,31463
14,48,191,31181
14,49,192,31440
14,50,193,31784
14,51,193,31798
14,52,196,31705
14,53,195,31795
14,54,197,31959
14,55,195,31635
14,56,194,32433
14,57,196,31990
14,58,196,32171
14,59,197,32231
14,60,202,32820
14,61,197,32193
14,62,201,33155
14,63,200,33530
14,64,202,33127
14,65,206,33275
14,66,200,32515
14,67,212,33112
14,68,206,32828
14,69,207,33141
14,70,210,33508
14,71,213,33907
14,72,223,34863
14,73,217,35687
14,74,225,34900
14,75,225,36136
14,76,236,38071
14,77,236,37016
14,78,243,37091
14,79,249,38370
15,0,253,38164
15,1,253,37738
15,2,250,38134
15,3,248,38126
15,4,242,36779
15,5,239,36391
15,6,235,36496
15,7,232,35891
15,8,229,34649
15,9,225,35081
15,10,222,34881
15,11,221,34395
15,12,219,34840
15,13,216,34822
15,14,213,34145
15,15,211,33441
15,16,207,41054
15,17,206,35279
15,18,205,32643
15,19,204,32282
15,20,1,141
15,21,0,28
15,22,198,32179
15,23,197,31578
15,24,195,31942
15,25,196,32153
15,26,196,31204
15,27,194,31036
15,28,0,55
15,29,0,3
15,30,192,30245
15,31,191,29875
15,32,191,29905
15,33,191,29758
15,34,191,29687
15,35,189,29319
15,36,189,29526
15,37,189,29620
15,38,189,29367
15,39,189,29664
15,40,190,29393
15,41,190,29635
15,42,191,29820
15,43,189,30190
15,44,191,31180
15,45,191,31235
15,46,191,30823
15,47,191,31364
15,48,192,31487
15,49,194,31434
15,50,193,31059
15,51,195,32000
15,52,194,31803
15,53,197,31555
15,54,192,31565
15,55,195,31589
15,56,198,32244
15,57,197,32047
15,58,198,33012
15,59,195,32643
15,60,201,33391
15,61,200,32817
15,62,204,32797
15,63,204,33026
15,64,200,33069
15,65,206,32882
15,66,201,32248
15,67,210,33162
15,68,207,33515
15,69,211,33718
15,70,213,33628
15,71,217,34080
15,72,224,33882
15,73,222,34477
15,74,235,36125
15,75,231,36417
15,76,233,38223
15,77,237,38301
15,78,239,37778
15,79,249,37485
16,0,253,37695
16,1,253,38631
16,2,252,37968
16,3,248,37322
16,4,243,37913
16,5,241,36599
16,6,235,35960
16,7,232,35954
16,8,226,35160
16,9,226,34667
16,10,224,34678
16,11,219,34842
16,12,217,35022
16,13,215,34843
16,14,213,33854
16,15,211,32883
16,16,0,215
16,17,0,103
16,18,204,42710
16,19,202,42882
16,20,0,459
16,21,0,150
16,22,199,33076
16,23,196,32083
16,24,197,30730
16,25,196,30884
16,26,195,31457
16,27,194,31446
16,28,0,42
16,29,0,12
16,30,192,30466
16,31,191,30635
16,32,189,30225
16,33,191,30103
16,34,191,30076
16,35,190,29680
16,36,190,29706
16,37,189,29637
16,38,190,29733
16,39,189,30278
16,40,189,29795
16,41,190,29902
16,42,190,30410
16,43,190,30661
16,44,190,31511
16,45,191,31682
16,46,191,31265
16,47,192,31625
16,48,193,31748
16,49,192,32005
16,50,193,32013
16,51,195,32329
16,52,195,31430
16,53,195,31535
16,54,197,31616
16,55,197,31864
16,56,199,32261
16,57,196,32499
16,58,201,32356
16,59,199,32615
16,60,201,33668
16,61,202,33100
16,62,206,33709
16,63,202,33324
16,64,202,33248
16,65,204,33703
16,66,205,33023
16,67,212,34028
16,68,206,33870
16,69,214,34411
16,70,212,33893
16,71,223,34606
16,72,224,34433
16,73,218,34460
16,74,229,36609
16,75,230,37037
16,76,242,38044
16,77,239,37534
16,78,243,38783
16,79,237,38322
17,0,253,37856
17,1,253,38736
17,2,250,37518
17,3,246,37701
17,4,243,36853
17,5,239,36965
17,6,235,35995
17,7,234,35599
17,8,230,35472
17,9,225,34757
17,10,222,34694
17,11,220,34724
17,12,217,34075
17,13,216,34122
17,14,212,34583
17,15,209,33917
17,16,0,136
17,17,0,15
17,18,0,126
17,19,0,175
17,20,201,42201
17,21,199,42894
17,22,199,32696
17,23,197,31584
17,24,196,31170
17,25,194,30876
17,26,194,31618
17,27,192,31688
17,28,0,231
17,29,0,142
17,30,192,30548
17,31,192,30823
17,32,190,30554
17,33,190,30496
17,34,189,30159
17,35,190,30322
17,36,189,30353
17,37,191,29739
17,38,190,29671
17,39,189,29665
17,40,189,30165
17,41,191,30279
17,42,191,31091
17,43,190,31950
17,44,190,31371
17,45,190,31790
17,46,190,31995
17,47,192,31963
17,48,191,31550
17,49,193,31610
17,50,194,31807
17,51,194,32045
17,52,196,32764
17,53,195,32539
17,54,197,32040
17,55,193,32454
17,56,197,33069
17,57,198,32781
17,58,202,33554
17,59,195,33314
17,60,199,33717
17,61,202,33815
17,62,201,34042
17,63,206,34292
17,64,206,33314
17,65,206,33672
17,66,205,33543
17,67,209,34090
17,68,209,33281
17,69,215,33517
17,70,212,34554
17,71,220,34460
17,72,221,35800
17,73,218,36240
17,74,229,36274
17,75,226,36644
17,76,240,37416
17,77,238,37424
17,78,244,39118
17,79,244,38507
18,0,253,36335
18,1,253,37070
18,2,251,36472
18,3,247,36558
18,4,243,37153
18,5,237,36738
18,6,235,36098
18,7,232,35668
18,8,230,34519
18,9,226,34206
18,10,223,34619
18,11,222,34527
18,12,217,34416
18,13,215,34125
18,14,211,33757
18,15,210,33351
18,16,0,183
18,17,0,26
18,18,0,9
18,19,0,7
18,20,0,160
18,21,0,346
18,22,0,346
18,23,0,268
18,24,197,30826
18,25,195,31120
18,26,196,31386
18,27,194,31921
18,28,194,40687
18,29,192,40232
18,30,192,31506
18,31,191,31147
18,32,191,30709
18,33,190,30692
18,34,190,30813
18,35,191,30369
18,36,191,30065
18,37,189,30242
18,38,189,30415
18,39,188,30544
18,40,187,30496
18,41,189,30861
18,42,190,30850
18,43,190,31244
18,44,189,31887
18,45,191,32178
18,46,189,32067
18,47,190,32032
18,48,192,32226
18,49,194,32419
18,50,194,32581
18,51,192,32702
18,52,194,32354
18,53,196,32269
18,54,196,32645
18,55,193,32623
18,56,196,33047
18,57,194,33190
18,58,201,33705
18,59,196,33164
18,60,196,34481
18,61,199,33953
18,62,201,33489
18,63,206,34371
18,64,201,33764
18,65,204,34302
18,66,199,33345
18,67,205,33846
18,68,207,33857
18,69,210,34147
18,70,213,34306
18,71,217,34952
18,72,221,34736
18,73,216,34604
18,74,0,98
18,75,0,219
18,76,237,37663
18,77,235,38216
18,78,239,38210
18,79,246,37997
19,0,253,37082
19,1,253,37319
19,2,251,37141
19,3,245,37673
19,4,241,36612
19,5,239,35963
19,6,235,35578
19,7,232,35566
19,8,229,36090
19,9,225,35543
19,10,223,34443
19,11,220,34696
19,12,217,34211
19,13,215,34267
19,14,213,34316
19,15,211,33651
19,16,208,42182
19,17,207,42013
19,18,0,162
19,19,0,14
19,20,202,42416
19,21,201,41935
19,22,199,41563
19,23,197,41131
19,24,196,32036
19,25,195,31947
19,26,195,31492
19,27,193,31971
19,28,0,199
19,29,0,220
19,30,191,31645
19,31,191,31582
19,32,192,31105
19,33,190,30827
19,34,191,31088
19,35,190,30699
19,36,188,31459
19,37,189,31564
19,38,189,31522
