TIME,MACHINENAME,RECEIPE,ID,NG_X,NG_Y,NG_STATUS
0,0,5917
0,1,6056
0,2,5670
0,3,5606
0,4,5857
0,5,5627
0,6,5607
0,7,5727
0,8,5525
0,9,5690
0,10,5592
0,11,5553
0,12,5799
0,13,5483
0,14,5615
0,15,5548
0,16,5368
0,17,5826
0,18,5636
0,19,5432
0,20,5489
0,21,5434
0,22,5272
0,23,5433
0,24,5476
0,25,5261
0,26,5186
0,27,5647
0,28,5280
0,29,5303
0,30,5589
0,31,5569
0,32,5256
0,33,5329
0,34,5579
0,35,5582
0,36,5316
0,37,5817
0,38,5224
0,39,5358
0,40,5771
0,41,5502
0,42,5599
0,43,5512
0,44,5811
0,45,6044
0,46,5031
0,47,5909
0,48,6212
0,49,6005
0,50,5802
0,51,5682
0,52,5561
0,53,5213
0,54,5582
0,55,5420
0,56,5641
0,57,5627
0,58,5742
0,59,5445
0,60,5504
0,61,5327
0,62,5487
0,63,5644
0,64,5428
0,65,5500
0,66,5358
0,67,5441
0,68,5333
0,69,5160
0,70,5329
0,71,5416
0,72,5521
0,73,5519
0,74,5352
0,75,5554
0,76,5835
0,77,5455
0,78,5603
0,79,5531
1,0,5670
1,1,5604
1,2,6107
1,3,6044
1,4,5778
1,5,5862
1,6,5739
1,7,5924
1,8,5867
1,9,5778
1,10,5877
1,11,5666
1,12,5980
1,13,5632
1,14,5465
1,15,5477
1,16,5539
1,17,5563
1,18,5898
1,19,5508
1,20,5446
1,21,5549
1,22,5506
1,23,5804
1,24,5562
1,25,5585
1,26,5072
1,27,5353
1,28,5755
1,29,6117
1,30,5539
1,31,5429
1,32,6156
1,33,5481
1,34,5567
1,35,5605
1,36,5968
1,37,5436
1,38,5592
1,39,5583
1,40,5696
1,41,5949
1,42,5861
1,43,6024
1,44,5819
1,45,6016
1,46,5921
1,47,5959
1,48,5874
1,49,5854
1,50,6045
1,51,5830
1,52,5703
1,53,5496
1,54,5827
1,55,5669
1,56,5712
1,57,5651
1,58,5765
1,59,5429
1,60,5692
1,61,5690
1,62,5488
1,63,5318
1,64,5571
1,65,5678
1,66,5289
1,67,5356
1,68,5518
1,69,5420
1,70,5382
1,71,5500
1,72,5442
1,73,5586
1,74,5410
1,75,5493
1,76,5798
1,77,5796
1,78,5318
1,79,5649
2,0,5759
2,1,5694
2,2,5579
2,3,5651
2,4,5642
2,5,5716
2,6,5306
2,7,5588
2,8,5746
2,9,5703
2,10,5125
2,11,5391
2,12,5650
2,13,5503
2,14,5594
2,15,5491
2,16,5389
2,17,5418
2,18,5767
2,19,5830
2,20,5455
2,21,5389
2,22,5501
2,23,5926
2,24,5366
2,25,5587
2,26,5653
2,27,5535
2,28,5729
2,29,5774
2,30,5452
2,31,5517
2,32,5544
2,33,5528
2,34,5512
2,35,5506
2,36,5401
2,37,5687
2,38,5532
2,39,5562
2,40,5283
2,41,5378
2,42,5642
2,43,5583
2,44,5778
2,45,5725
2,46,5869
2,47,5853
2,48,5941
2,49,5945
2,50,5585
2,51,5394
2,52,5678
2,53,5685
2,54,6015
2,55,5925
2,56,5713
2,57,5668
2,58,5587
2,59,5407
2,60,5785
2,61,5691
2,62,5507
2,63,5422
2,64,5385
2,65,5215
2,66,5429
2,67,5321
2,68,5555
2,69,5281
2,70,5482
2,71,5427
2,72,5439
2,73,5348
2,74,5461
2,75,5727
2,76,5609
2,77,5400
2,78,5424
2,79,5764
3,0,5621
3,1,5664
3,2,6132
3,3,6113
3,4,5897
3,5,5744
3,6,6115
3,7,6265
3,8,6000
3,9,5798
3,10,5903
3,11,6102
3,12,5464
3,13,5500
3,14,5530
3,15,5657
3,16,5455
3,17,5432
3,18,5219
3,19,5138
3,20,5531
3,21,6143
3,22,5530
3,23,5779
3,24,5463
3,25,5394
3,26,5283
3,27,5416
3,28,5055
3,29,4926
3,30,5357
3,31,5257
3,32,5671
3,33,5435
3,34,5566
3,35,5402
3,36,5328
3,37,5848
3,38,5424
3,39,5426
3,40,5515
3,41,5790
3,42,5461
3,43,5494
3,44,5850
3,45,5849
3,46,5511
3,47,5711
3,48,5734
3,49,5433
3,50,5838
3,51,5688
3,52,5756
3,53,5866
3,54,5205
3,55,5258
3,56,5668
3,57,5537
3,58,5652
3,59,5400
3,60,5357
3,61,5143
3,62,5532
3,63,5759
3,64,5619
3,65,5430
3,66,5284
3,67,5217
3,68,5512
3,69,5558
3,70,5540
3,71,5411
3,72,5736
3,73,5557
3,74,5433
3,75,5463
3,76,5763
3,77,5652
3,78,5684
3,79,5490
4,0,5740
4,1,5894
4,2,5634
4,3,5618
4,4,5804
4,5,5742
