TIME,MACHINENAME,RECEIPE,ID,NG_X,NG_Y,NG_STATUS
0,0,6857
0,1,7013
0,2,6537
0,3,6510
0,4,6760
0,5,6482
0,6,6486
0,7,6647
0,8,6415
0,9,6643
0,10,6534
0,11,6519
0,12,6740
0,13,6421
0,14,6585
0,15,6520
0,16,6269
0,17,6799
0,18,6550
0,19,6323
0,20,6418
0,21,6353
0,22,6139
0,23,6333
0,24,6373
0,25,6126
0,26,6020
0,27,6616
0,28,6201
0,29,6230
0,30,6542
0,31,6544
0,32,6166
0,33,6289
0,34,6557
0,35,6544
0,36,6267
0,37,6814
0,38,6114
0,39,6306
0,40,6812
0,41,6486
0,42,6584
0,43,6527
0,44,6854
0,45,7133
0,46,5874
0,47,6950
0,48,7256
0,49,7008
0,50,6789
0,51,6615
0,52,6504
0,53,6062
0,54,6474
0,55,6290
0,56,6514
0,57,6492
0,58,6714
0,59,6259
0,60,6363
0,61,6151
0,62,6326
0,63,6488
0,64,6238
0,65,6279
0,66,6111
0,67,6261
0,68,6073
0,69,5879
0,70,6044
0,71,6119
0,72,6185
0,73,6253
0,74,6037
0,75,6228
0,76,6490
0,77,6016
0,78,6198
0,79,6088
1,0,6525
1,1,6477
1,2,7085
1,3,6982
1,4,6666
1,5,6746
1,6,6669
1,7,6880
1,8,6811
1,9,6767
1,10,6838
1,11,6604
1,12,6957
1,13,6581
1,14,6420
1,15,6393
1,16,6466
1,17,6469
1,18,6904
1,19,6392
1,20,6363
1,21,6492
1,22,6439
1,23,6782
1,24,6514
1,25,6486
1,26,5968
1,27,6275
1,28,6793
1,29,7172
1,30,6540
1,31,6425
1,32,7245
1,33,6438
1,34,6563
1,35,6591
1,36,7014
1,37,6409
1,38,6601
1,39,6601
1,40,6709
1,41,7026
1,42,6880
1,43,7085
1,44,6880
1,45,7087
1,46,6933
1,47,6990
1,48,6907
1,49,6844
1,50,7094
1,51,6813
1,52,6682
1,53,6361
1,54,6785
1,55,6619
1,56,6665
1,57,6576
1,58,6739
1,59,6317
1,60,6581
1,61,6534
1,62,6344
1,63,6112
1,64,6436
1,65,6471
1,66,6027
1,67,6110
1,68,6269
1,69,6181
1,70,6098
1,71,6240
1,72,6162
1,73,6302
1,74,6090
1,75,6127
1,76,6481
1,77,6425
1,78,5862
1,79,6241
2,0,6594
2,1,6552
2,2,6444
2,3,6514
2,4,6499
2,5,6611
2,6,6122
2,7,6496
2,8,6672
2,9,6603
2,10,5960
2,11,6254
2,12,6583
2,13,6393
2,14,6488
2,15,6362
2,16,6235
2,17,6301
2,18,6704
2,19,6772
2,20,6379
2,21,6312
2,22,6437
2,23,6917
2,24,6280
2,25,6490
2,26,6571
2,27,6491
2,28,6682
2,29,6782
2,30,6420
2,31,6509
2,32,6519
2,33,6507
2,34,6456
2,35,6435
2,36,6354
2,37,6696
2,38,6504
2,39,6526
2,40,6203
2,41,6311
2,42,6617
2,43,6535
2,44,6791
2,45,6711
2,46,6834
2,47,6826
2,48,6918
2,49,6954
2,50,6542
2,51,6304
2,52,6619
2,53,6618
2,54,6972
2,55,6860
2,56,6603
2,57,6605
2,58,6449
2,59,6218
2,60,6664
2,61,6532
2,62,6279
2,63,6180
2,64,6168
2,65,5946
2,66,6234
2,67,6047
2,68,6323
2,69,5960
2,70,6199
2,71,6128
2,72,6116
2,73,6018
2,74,6136
2,75,6411
2,76,6263
2,77,5972
2,78,5975
2,79,6326
3,0,6481
3,1,6546
3,2,7105
3,3,7049
3,4,6825
3,5,6639
3,6,7094
3,7,7270
3,8,6950
3,9,6705
3,10,6836
3,11,7092
3,12,6393
3,13,6424
3,14,6373
3,15,6554
3,16,6332
3,17,6304
3,18,6088
3,19,6015
3,20,6477
3,21,7175
3,22,6442
3,23,6763
3,24,6393
3,25,6283
3,26,6182
3,27,6349
3,28,5929
3,29,5793
3,30,6312
3,31,6162
3,32,6613
3,33,6348
3,34,6504
3,35,6359
3,36,6294
3,37,6911
3,38,6436
3,39,6424
3,40,6531
3,41,6802
3,42,6398
3,43,6479
3,44,6904
3,45,6904
3,46,6478
3,47,6675
3,48,6734
3,49,6404
3,50,6881
3,51,6665
3,52,6720
3,53,6858
3,54,6073
3,55,6115
3,56,6574
3,57,6459
3,58,6534
3,59,6268
3,60,6194
3,61,5973
3,62,6394
3,63,6625
3,64,6427
3,65,6185
3,66,6035
3,67,5954
3,68,6293
3,69,6328
3,70,6290
3,71,6110
3,72,6511
3,73,6247
3,74,6134
3,75,6116
3,76,6418
3,77,6283
3,78,6259
3,79,6031
4,0,6607
4,1,6796
4,2,6491
4,3,6482
4,4,6675
4,5,6576
4,6,6353
4,7,6653
4,8,6608
4,9,6517
4,10,6560
4,11,6829
4,12,6915
4,13,6879
4,14,7024
4,15,7026
4,16,6931
4,17,6590
4,18,6729
4,19,6769
4,20,6704
4,21,6684
4,22,6707
4,23,6501
4,24,6578
4,25,6878
4,26,6564
4,27,7116
4,28,6385
4,29,6734
4,30,7363
4,31,7312
4,32,6535
4,33,6454
4,34,6504
4,35,6832
4,36,6294
4,37,6570
4,38,6100
4,39,6494
4,40,6425
4,41,6636
4,42,6264
4,43,6583
4,44,6809
4,45,6688
4,46,6529
4,47,6651
4,48,6724
4,49,6640
4,50,7177
4,51,6958
4,52,6735
4,53,6435
4,54,6505
4,55,6426
4,56,6615
4,57,6581
4,58,6170
4,59,5908
4,60,7092
4,61,6659
4,62,6222
4,63,6273
4,64,6226
4,65,6053
4,66,6249
4,67,6439
4,68,6138
4,69,6156
4,70,6166
4,71,6199
4,72,6184
4,73,5769
4,74,6430
4,75,6224
4,76,6143
4,77,6402
4,78,6284
4,79,6436
5,0,6431
5,1,6505
5,2,6725
5,3,6894
5,4,6427
5,5,6419
5,6,6744
5,7,7075
5,8,6451
5,9,6457
5,10,6310
5,11,6747
5,12,6253
5,13,6262
5,14,5956
5,15,6126
5,16,6266
5,17,6540
5,18,6634
5,19,6188
5,20,6282
5,21,6470
5,22,6368
5,23,6503
5,24,6167
5,25,6597
5,26,6664
5,27,6323
5,28,7244
5,29,6580
5,30,5692
5,31,6087
5,32,6518
5,33,6409
5,34,6479
5,35,5936
5,36,6437
5,37,6500
5,38,6835
5,39,6285
5,40,6386
5,41,6227
5,42,6702
5,43,6829
5,44,6916
5,45,6554
5,46,6647
5,47,6509
5,48,6699
5,49,6771
5,50,6046
5,51,6305
5,52,6918
5,53,6718
5,54,6403
5,55,6371
5,56,6590
5,57,6263
5,58,6570
5,59,6696
5,60,6172
5,61,6049
5,62,6525
5,63,6434
5,64,6020
5,65,6263
5,66,6270
5,67,6290
5,68,6465
5,69,6072
5,70,6236
5,71,6197
5,72,6763
5,73,6807
5,74,6429
5,75,6069
5,76,6636
5,77,6198
5,78,6121
5,79,6105
6,0,6514
6,1,6442
6,2,6261
6,3,6368
6,4,6201
6,5,6385
6,6,6726
6,7,6592
6,8,6300
6,9,6340
6,10,6198
6,11,6502
6,12,6524
6,13,6304
6,14,6807
6,15,7238
6,16,6326
6,17,6435
6,18,6621
6,19,6412
6,20,6052
6,21,6251
6,22,6271
6,23,6123
6,24,6359
6,25,6335
6,26,7073
6,27,6285
6,28,6487
6,29,6027
6,30,6804
6,31,7186
6,32,7029
6,33,6571
6,34,6522
6,35,6216
6,36,6543
6,37,6522
6,38,6656
6,39,6780
6,40,6765
6,41,6642
6,42,6706
6,43,6658
6,44,6536
6,45,7089
6,46,6705
6,47,6832
6,48,6833
6,49,6659
6,50,6810
6,51,6746
6,52,6093
6,53,6019
6,54,6564
6,55,6741
6,56,6721
6,57,6656
6,58,6604
6,59,6794
6,60,6082
6,61,5698
6,62,6742
6,63,6473
6,64,6170
6,65,5962
6,66,6029
6,67,6098
6,68,6236
6,69,5646
6,70,6275
6,71,6242
6,72,6273
6,73,6256
6,74,6241
6,75,6301
6,76,6431
6,77,6268
6,78,6104
6,79,5941
7,0,6272
7,1,6398
7,2,6272
7,3,6319
7,4,6627
7,5,6150
7,6,6409
7,7,6572
7,8,6472
7,9,6450
7,10,5976
7,11,6517
7,12,6323
7,13,6607
7,14,6423
7,15,6220
7,16,6519
7,17,6636
7,18,6095
7,19,6356
7,20,6772
7,21,6324
7,22,6477
7,23,6179
7,24,6333
7,25,6266
7,26,6304
7,27,6331
7,28,6716
7,29,6842
7,30,6336
7,31,6198
7,32,6408
7,33,6129
7,34,6433
7,35,6586
7,36,6329
7,37,6791
7,38,6626
7,39,6491
7,40,6361
